name,quantity,price,volume,timestamp,UID
Tesco Conference Each (C),3,0.5,3.0,2022-02-11 20:11:30.593,ID_40
Tesco Plant Chef Roasted Vegetable & Pesto Wrap,1,0.63,1.0,2022-02-11 20:11:30.593,ID_22
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2022-02-11 20:11:30.593,ID_12
Banana Each (C),6,0.25,6.0,2022-02-11 20:11:30.593,ID_49
Tesco Leeks 320G,1,0.7,1.0,2022-02-11 20:11:30.593,ID_81
Tesco Ready to Eat Large Avocado Each,1,0.8,1.0,2022-02-11 20:11:30.593,ID_1918
Tesco Pink Lady Apple & Grape Pot 100G,1,0.25,1.0,2022-02-11 20:11:30.593,ID_173
Tesco Sweet & Easy Peel Clementines 600g,1,2.3,1.0,2022-02-11 20:11:30.593,ID_1876
Tesco Romaine Lettuce Hearts (C),1,1.15,1.0,2022-02-11 20:11:30.593,ID_445
Tesco British Mature Grated Cheddar Cheese 250 G,1,2.25,1.0,2022-02-11 20:11:30.593,ID_472
Tesco Houmous 200G,1,1.0,1.0,2022-02-11 20:11:30.593,ID_428
Tesco Halloumi 225G,1,2.25,1.0,2022-02-11 20:11:30.593,ID_253
Tesco Stonebaked Spinach & Ricotta Pizza 314G,1,3.5,1.0,2022-02-11 20:11:30.593,ID_493
Tesco Finest Super Seeded Sliced Farmhouse Loaf 800g,1,1.3,1.0,2022-02-11 20:11:30.593,ID_1891
Tesco Finest Lightly Sea Salted Crinkle Cut Crisps 150G,1,1.0,1.0,2022-02-11 20:11:30.593,ID_491
Tesco 16 Seafood Sticks 250G,1,1.15,1.0,2022-02-11 20:11:30.593,ID_154
Tesco Mixed Olives With Cheddar 220G,1,2.9,1.0,2022-02-11 20:11:30.593,ID_494
Satono Yuki Tofu 300G,1,2.2,1.0,2022-02-11 20:11:30.593,ID_492
Boddingtons Draught Bitter Beer Cans 4 x 440ml,1,3.7,1.0,2021-08-29 10:51:13.845,ID_2027
Tesco Universal Bag For Life,1,0.2,1.0,2021-08-29 10:51:13.845,ID_99
Tesco No Added Sugar Cranberry Juice Drink 1 Litre,1,0.9,1.0,2021-08-29 10:51:13.845,ID_606
Tesco All Butter Chocolate Croissant 2 Pack,1,1.2,1.0,2021-08-29 10:51:13.845,ID_603
Freixenet Cordon Rosado Seco 75Cl,1,10.0,1.0,2021-08-29 10:51:13.845,ID_604
Tesco Mini Danish Pastries Selection 5 Pack,1,1.2,1.0,2021-08-29 10:51:13.845,ID_1901
Tesco Bananas Loose,1,0.72,1.0,2021-08-29 10:51:13.845,ID_202
Tesco Greengages 250G,1,1.0,1.0,2021-08-29 10:51:13.845,ID_582
Ribena Blackcurrant Squash 1.5L,1,2.5,1.0,2021-08-29 10:51:13.845,ID_2047
Gordon's Special Dry London Gin Bottle 37.5% Vol 1L,1,20.5,1.0,2021-08-29 10:51:13.845,ID_605
DIESEL  ,1,1.74,1.0,2023-01-02 13:42:25.823,ID_193
Tesco Broccoli 375G,1,0.57,1.0,2023-12-11 15:17:53.135,ID_75
Tesco Salad Tomatoes 360G (C),1,0.85,1.0,2023-12-11 15:17:53.135,ID_12
Tesco Baking Potatoes 4 Pack,1,0.7,1.0,2023-12-11 15:17:53.135,ID_2048
Tesco Braeburn Apples Minimum 5 Pack,1,1.95,1.0,2023-12-11 15:17:53.135,ID_77
Tesco Celery Sticks 250G,1,0.33,1.0,2023-12-11 15:17:53.135,ID_80
Tesco Express Green Beans 220G,1,0.96,1.0,2023-12-11 15:17:53.135,ID_79
Tesco Carrot 500G (C),1,0.27,1.0,2023-12-11 15:17:53.135,ID_5
Tesco Leeks 320G,1,0.95,1.0,2023-12-11 15:17:53.135,ID_81
Banana Each (C),6,0.27,6.0,2023-12-11 15:17:53.135,ID_49
Tesco English Salted Butter 250g,1,1.8,1.0,2023-12-11 15:17:53.135,ID_1960
Tesco Little Gem 2 Pack (C),1,0.77,1.0,2023-12-11 15:17:53.135,ID_78
Tesco Medium Free Range Eggs 12 Pack,1,1.69,1.0,2021-07-13 18:36:44.345,ID_663
Tesco Bananas Loose,1,0.73,1.0,2021-07-13 18:36:44.345,ID_202
Tesco Smoky Olives With Red Pepper 220G,1,2.5,1.0,2021-07-13 18:36:44.345,ID_662
Tesco Honey Nut Clusters Milk Chocolate Cereal 500G,1,1.5,1.0,2021-07-13 18:36:44.345,ID_664
"Gillette Fusion 5, Razor & 10 Blades Set",1,27.99,1.0,2021-07-13 18:36:44.345,ID_661
Ribena Blackcurrant Squash 850ml,1,2.0,1.0,2021-07-13 18:36:44.345,ID_1948
Tesco Fresh Egg Custard Tarts 2 Pack,1,0.95,1.0,2024-05-31 21:23:53.465,ID_1877
Tesco Ready To Eat Extra Large Avocados Each,2,1.29,2.0,2022-07-01 19:23:48.357,ID_409
Tesco Sliced Green Jalapenos In Brine 300G,1,1.3,1.0,2022-07-01 19:23:48.357,ID_288
Tesco Bananas Loose,1,0.78,1.0,2022-07-01 19:23:48.357,ID_202
Tesco Salad Tomatoes,1,2.08,1.0,2022-07-01 19:23:48.357,ID_408
Tesco Cava Rosado 75Cl,1,6.0,1.0,2022-07-01 19:23:48.357,ID_410
Ribena Blackcurrant Squash 850ml,1,2.3,1.0,2024-07-13 19:44:03.981,ID_1948
Sosu Amoy Miso Cooking Paste Japanese 90Ml,1,2.5,1.0,2023-02-14 18:24:12.611,ID_313
Romaine Lettuce Hearts 2 Pack,1,1.1,1.0,2023-02-14 18:24:12.611,ID_2049
Estrella Damm Bottles 12X330ml,1,9.75,1.0,2023-02-14 18:24:12.611,ID_311
Tesco Large Baking Potatoes Loose,1,0.7,1.0,2023-02-14 18:24:12.611,ID_123
Richmond 8 Back Bacon Meat Free Rashers 150G,2,1.46,2.0,2023-02-14 18:24:12.611,ID_312
Tesco Extra Mature Cheddar Cheese 400G,1,3.0,1.0,2023-02-14 18:24:12.611,ID_24
Tesco Cashews 300G,1,3.0,1.0,2023-02-14 18:24:12.611,ID_274
Nightingale Farms Baby Plum Tomatoes 250G,2,0.69,2.0,2023-02-14 18:24:12.611,ID_248
Sun Hee Kimchi - Spicy Fermented Cabbage 190g,1,1.75,1.0,2023-02-14 18:24:12.611,ID_2050
Tesco Red Peppers Each,2,0.55,2.0,2023-02-14 18:24:12.611,ID_213
Tesco Granny Smith Apples 5 Pack,1,0.94,1.0,2023-02-14 18:24:12.611,ID_2051
Lee Kum Kee Chiu Chow Chilli Oil 170G,1,3.0,1.0,2023-02-14 18:24:12.611,ID_309
Redmere Farms Green Beans 220G,1,0.85,1.0,2023-02-14 18:24:12.611,ID_317
Large Conference Pears Class 1 Loose,1,2.51,1.0,2023-02-14 18:24:12.611,ID_1929
Tesco Sesame Seeds 100G,1,0.9,1.0,2023-02-14 18:24:12.611,ID_316
Tesco Fresh Cut Coriander 30G,1,0.52,1.0,2023-02-14 18:24:12.611,ID_275
Tesco Egg Protein Pot 90G,1,1.25,1.0,2023-09-24 19:04:05.105,ID_74
Tesco All Butter Chocolate Twist ,1,1.1,1.0,2023-09-24 19:04:05.105,ID_145
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.75,1.0,2021-07-28 10:57:35.320,ID_21
Tesco Plant Chef Roasted Vegetable & Pesto Wrap,1,2.5,1.0,2021-07-28 10:57:35.320,ID_22
Tesco Pineapple Chunks 145G,1,1.0,1.0,2021-07-28 10:57:35.320,ID_240
Tesco Mango Chunks 120G,1,0.9,1.0,2024-11-01 13:07:45.773,ID_87
Tuna & Sweetcorn Sandwich,1,1.72,1.0,2024-11-01 13:07:45.773,ID_2052
Coca-Cola Zero Sugar 330ml,1,0.83,1.0,2024-11-01 13:07:45.773,ID_814
Tesco Mango Chunks 120G,1,1.05,1.0,2024-11-01 13:07:45.773,ID_87
Diet Coke 330Ml,1,0.7,1.0,2024-11-01 13:07:45.773,ID_1241
Tesco Jingle Brie Sandwich,1,2.0,1.0,2024-11-01 13:07:45.773,ID_1945
Birra Moretti Premium Lager Beer 6 x 330ml,1,6.0,1.0,2022-06-28 16:56:36.412,ID_2053
Beyond Burger Plant Based Patties 226G,1,4.5,1.0,2022-06-28 16:56:36.412,ID_411
Growers Harvest Orange Juice With Bits 1L,1,0.69,1.0,2022-04-06 10:58:58.884,ID_460
Tesco Broccoli 375G,1,0.73,1.0,2024-09-20 13:13:09.769,ID_75
Tesco Sweet & Crunchy Salad 250G,1,0.5,1.0,2024-09-20 13:13:09.769,ID_2024
Tesco Trimmed Spring Onions 100G,1,0.52,1.0,2024-09-20 13:13:09.769,ID_1940
Tesco Ready To Eat Seasonal Pears 4Pack 550G,1,1.4,1.0,2024-09-20 13:13:09.769,ID_2054
Tesco Mini Carrot 320G,1,0.7,1.0,2024-09-20 13:13:09.769,ID_2055
Tesco Fresh Egg Custard Tarts 2 Pack,1,0.95,1.0,2024-09-20 13:13:09.769,ID_1877
Tesco Ricotta Cheese 250 G,1,1.06,1.0,2024-09-20 13:13:09.769,ID_2056
Yamas Authentic Greek Feta Pdo 150G,1,1.95,1.0,2024-09-20 13:13:09.769,ID_2057
Tesco Hot Deli Breaded Chicken Bites 8 For 1.50,1,0.3,1.0,2022-04-10 12:55:57.409,ID_2058
Tesco Universal Bag For Life,1,0.2,1.0,2022-04-10 12:55:57.409,ID_99
Seabasss With Greek Passion Marinade,1,8.97,1.0,2022-04-10 12:55:57.409,ID_453
Counter Scottish Undyed Whole Msc Kipper,1,1.0,1.0,2022-04-10 12:55:57.409,ID_452
Ribena Blackcurrant Squash 850ml,1,1.5,1.0,2022-04-10 12:55:57.409,ID_1948
Tesco Finest Triple Belgian Chocolate Cookies 4 Pack,1,1.65,1.0,2022-04-10 12:55:57.409,ID_2059
Tesco Egg Custard Tarts 4 Pack,1,0.85,1.0,2022-04-10 12:55:57.409,ID_413
Counter Plaice Fillet,1,2.53,1.0,2022-04-10 12:55:57.409,ID_458
Tesco Bananas Loose,1,0.78,1.0,2022-04-10 12:55:57.409,ID_202
Tesco Make Me A Cuppa,1,2.5,1.0,2022-04-10 12:55:57.409,ID_454
Tesco Jazz Apple 6 Pack,1,1.65,1.0,2022-04-10 12:55:57.409,ID_273
Fish Counter Finest Traditional Smoked Salmon Fillet,4,1.65,4.0,2022-04-10 12:55:57.409,ID_2060
Counter Tuna Steak,1,5.93,1.0,2022-04-10 12:55:57.409,ID_457
Creamfields Mature White Cheddar 400G,1,1.79,1.0,2021-09-28 15:52:37.940,ID_571
"Tesco British Whole Milk 568Ml, 1 Pint",1,0.5,1.0,2021-09-28 15:52:37.940,ID_569
Tesco Bunched Spring Onions 100G,1,0.37,1.0,2021-09-28 15:52:37.940,ID_568
Tesco Health Ibuprofen 200mg Pain Relief Tablets 16s,2,0.39,2.0,2021-09-28 15:52:37.940,ID_2016
Tesco Red Chillies 60G,1,0.6,1.0,2021-09-28 15:52:37.940,ID_228
Tesco British Sliced Pork Liver,1,2.2,1.0,2021-09-28 15:52:37.940,ID_2061
Biona Organic Kimchi 350G,1,3.5,1.0,2021-09-28 15:52:37.940,ID_572
Tesco Bramley Cooking Apples Loose,1,2.0,1.0,2021-09-28 15:52:37.940,ID_236
Redmere Farms Garlic 4 Pack,1,0.55,1.0,2021-09-28 15:52:37.940,ID_570
Tesco Flax Seeds 150G,1,1.0,1.0,2021-09-28 15:52:37.940,ID_576
Tesco Fresh Cut Coriander 30G,1,0.47,1.0,2021-09-28 15:52:37.940,ID_275
Ribena Blackcurrant Juice Drink 500ml,1,1.3,1.0,2021-09-28 15:52:37.940,ID_1912
"Wicked Kitchen Chilli, Mint & Lime Salt 90G",1,1.5,1.0,2021-09-28 15:52:37.940,ID_573
Tesco Garden Peas 500G,1,1.5,1.0,2021-09-28 15:52:37.940,ID_577
Tesco Limes Each,3,0.18,3.0,2021-09-28 15:52:37.940,ID_372
Tesco Plant Chef Hoisin Wrap,1,2.75,1.0,2021-09-28 15:52:37.940,ID_26
Biotiful Gut Health Kefir Drink Original 500ml,1,2.1,1.0,2021-09-28 15:52:37.940,ID_2062
Tesco Pineapple Chunks 145G,1,1.0,1.0,2021-09-28 15:52:37.940,ID_240
All Shook Up Peach & Lychee White Wine Spritz 250ml,1,1.7,1.0,2021-07-28 14:26:28.403,ID_2063
Bombay Sapphire Gin & Tonic 250ml,1,2.75,1.0,2021-07-28 14:26:28.403,ID_655
Jack Daniels & No Sugar Cola 330Ml,1,2.25,1.0,2021-07-28 14:26:28.403,ID_657
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2021-12-04 17:19:36.555,ID_12
Tesco Iceberg Lettuce Each (C),1,0.45,1.0,2021-12-04 17:19:36.555,ID_33
Tesco Stonebaked Margherita Pizza 252G,1,1.4,1.0,2021-12-04 17:19:36.555,ID_523
Tesco Brown Onion Each (C),1,0.25,1.0,2021-12-04 17:19:36.555,ID_7
Linda Mccartney 2 Mozzarella Burgers 227G,1,2.2,1.0,2021-12-04 17:19:36.555,ID_524
Tesco Moroccan Houmous 182G,1,1.1,1.0,2021-07-30 20:07:45.277,ID_643
Tesco Lincolnshire Cauliflower,1,0.79,1.0,2021-07-30 20:07:45.277,ID_1927
Tesco Taramasalata Dip 200G,1,1.1,1.0,2021-07-30 20:07:45.277,ID_1914
Tesco Carrots Loose,1,0.4,1.0,2021-07-30 20:07:45.277,ID_206
Tesco Beansprouts 300G,1,0.7,1.0,2021-07-30 20:07:45.277,ID_301
Tesco Bananas Loose,1,0.73,1.0,2021-07-30 20:07:45.277,ID_202
Tesco Wessex Watercress 85G Price Marked,1,1.3,1.0,2021-07-30 20:07:45.277,ID_2064
Tesco Brown Onions Loose,1,0.85,1.0,2021-07-30 20:07:45.277,ID_245
Suntrail Farms Ripen At Home Plum 400G,1,0.59,1.0,2021-07-30 20:07:45.277,ID_259
Jordans Natural Muesli 850G,1,3.0,1.0,2021-07-30 20:07:45.277,ID_2065
Tiger Tiger Udon Japanese Style Noodles 400G,1,1.0,1.0,2021-07-30 20:07:45.277,ID_644
Tesco Finest Oysters 360G,1,4.5,1.0,2021-07-30 20:07:45.277,ID_645
Tesco Yellow Peppers Each,3,0.45,3.0,2021-07-30 20:07:45.277,ID_642
Tesco Salad Tomatoes 6 Pack,1,0.75,1.0,2021-07-30 20:07:45.277,ID_205
Tesco E/Anglian Little Gem Lettuce 2 Pack,1,0.85,1.0,2021-07-30 20:07:45.277,ID_1911
Kingfisher Crab Meat Jumbo 145g,1,2.95,1.0,2021-07-30 20:07:45.277,ID_2066
Alpro Oat No Sugar Long Life Dairy Free Drink 1L,1,1.4,1.0,2021-07-30 20:07:45.277,ID_651
Tesco Ripe & Ready Medium Avocado,2,0.75,2.0,2021-07-30 20:07:45.277,ID_1944
Tesco Stringless Beans 180G,1,1.0,1.0,2021-07-30 20:07:45.277,ID_650
Taste & Glory 8 Vegan Frozen Sausages 320G,1,2.25,1.0,2021-07-30 20:07:45.277,ID_652
Tesco Large Flat Mushrooms 250G,1,1.0,1.0,2021-07-30 20:07:45.277,ID_646
The Tofoo Co. Crispy Spicy Bites 280G,1,2.0,1.0,2021-07-30 20:07:45.277,ID_648
Jason's Recipe No 08 White Sourdough Ciabattin Bread 580g,1,2.3,1.0,2024-11-23 09:28:22.997,ID_2067
McCain Potato Hash Browns 625G,1,2.8,1.0,2024-11-23 09:28:22.997,ID_2068
St.Ewe Rich Yolk Free Range Eggs 6 Pack,1,2.9,1.0,2024-11-23 09:28:22.997,ID_2069
T East Anglian Baby Plum Tomato 325G (C),1,1.1,1.0,2024-11-23 09:28:22.997,ID_1973
Tesco Ripe & Ready Avocados Twin Pack,1,1.85,1.0,2024-11-23 09:28:22.997,ID_1979
Heinz Baked Beans In Tomato Sauce 4X415g,1,4.15,1.0,2024-11-23 09:28:22.997,ID_164
Lurpak Butter - Slightly Salted 200g,1,1.9,1.0,2024-11-23 09:28:22.997,ID_2070
Tesco Bananas Loose,1,0.78,1.0,2022-03-26 18:12:14.481,ID_202
Tesco British Chicken Thighs 1Kg,1,2.2,1.0,2022-03-26 18:12:14.481,ID_462
Tesco Pure Sunflower Oil 1L,1,1.2,1.0,2022-03-26 18:12:14.481,ID_303
Guinness Draught 4X440ml,1,4.5,1.0,2021-12-22 18:23:35.379,ID_519
Fanta Orange 500 M,1,0.85,1.0,2021-12-22 18:23:35.379,ID_517
Walkers Cheese & Onion Grab Bag Crisps 45g,1,0.63,1.0,2021-12-22 18:23:35.379,ID_171
Tesco Plant Chef Roasted Vegetable & Pesto Wrap,1,1.74,1.0,2021-12-22 18:23:35.379,ID_22
Coca-Cola Original Taste 250ml,1,0.63,1.0,2021-12-22 18:23:35.379,ID_518
John Smith's Extra Smooth 4X440Ml Cans,1,4.15,1.0,2021-12-22 18:23:35.379,ID_2071
Tesco Mango Chunks 120G,1,0.58,1.0,2021-12-22 18:23:35.379,ID_87
Crabbies Alcoholic Ginger Beer 500Ml,1,1.9,1.0,2021-12-22 18:23:35.379,ID_520
Tesco The Chicken Club Sandwich,1,1.57,1.0,2021-12-22 18:23:35.379,ID_521
Tesco Universal Bag For Life,1,0.3,1.0,2023-11-20 11:46:12.000,ID_99
Tesco 2 Sweet Chilli & Lime Infused Salmon 230G,1,3.9,1.0,2023-11-20 11:46:12.000,ID_102
Tesco Plant Chef Caramelised Onion Meat Free Bangers 350G,1,1.35,1.0,2023-11-20 11:46:12.000,ID_98
Tesco Roast Chicken Drumsticks 430G,1,1.83,1.0,2023-11-20 11:46:12.000,ID_2072
Tesco Raw Scallops 150G,1,4.0,1.0,2023-11-20 11:46:12.000,ID_104
Tesco Pork Fillet,1,6.49,1.0,2023-11-20 11:46:12.000,ID_106
Baileys Original Irish Cream Liqueur Bottle 17% Vol 1L,1,13.0,1.0,2023-11-20 11:46:12.000,ID_2073
Tesco Coronation Chicken Sandwich Filler 423g,1,1.86,1.0,2023-11-20 11:46:12.000,ID_105
Tesco British Turkey Burgers 4 Pack 454g,1,2.48,1.0,2023-11-20 11:46:12.000,ID_2074
Tesco British Lamb Boneless Rolled Breast Joint,1,5.66,1.0,2023-11-20 11:46:12.000,ID_103
Brewdog Punk Ipa 4X330ml,1,4.8,1.0,2023-02-18 13:21:53.424,ID_308
Cadbury Mini Eggs Chocolate Eggs Bag 80G,1,1.25,1.0,2023-02-18 13:21:53.424,ID_2075
Tesco Mango 250G,1,2.4,1.0,2024-09-30 12:49:01.434,ID_199
Tesco Core Ripen At Home Nectarin 4 Pack (C),1,1.29,1.0,2024-09-30 12:49:01.434,ID_529
Tesco Sweet Chilli Chicken Wrap,1,1.89,1.0,2024-09-30 12:49:01.434,ID_113
Tesco Core Ripen At Home Plum 400G (C),1,0.84,1.0,2024-09-30 12:49:01.434,ID_2076
Tesco Little Gem 2 Pack (C),1,0.43,1.0,2024-09-30 12:49:01.434,ID_78
Tesco Granny Smith Apple 6 Pack,1,0.94,1.0,2024-09-30 12:49:01.434,ID_2017
Tesco Tuna & Cucumber Sandwich,1,2.2,1.0,2024-09-30 12:49:01.434,ID_430
Tesco 2 Boneless Cod Fillets 280G,1,4.31,1.0,2024-09-30 12:49:01.434,ID_2077
Tesco Finest Jacket Potatoes 4 Pack,1,0.64,1.0,2024-09-30 12:49:01.434,ID_2078
Diet Coke 330Ml,1,1.05,1.0,2024-09-30 12:49:01.434,ID_1241
Tesco Beautifully Balanced Tuna & Egg Salad Sandwich,1,1.75,1.0,2022-05-25 11:14:26.144,ID_435
Tesco Bananas Loose,1,0.78,1.0,2022-05-25 11:14:26.144,ID_202
Gu Cheesecake - Salted Caramel 2 x 92g,1,1.45,1.0,2022-05-25 11:14:26.144,ID_2079
Tesco Mango Chunks 120G,1,0.73,1.0,2022-05-25 11:14:26.144,ID_87
Tesco Extra Large Vegetable Samosa 98G,1,1.75,1.0,2022-05-25 11:14:26.144,ID_434
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.52,1.0,2022-05-25 11:14:26.144,ID_21
Ribena Blackcurrant Squash 850ml,1,2.0,1.0,2022-05-25 11:14:26.144,ID_1948
Tesco Finest Sweet & Fiery Beetroot 180G,1,1.16,1.0,2024-01-02 13:32:46.294,ID_64
Tesco Brussels Sprouts 300g,1,0.45,1.0,2024-01-02 13:32:46.294,ID_62
Tesco Chicken Breast Fillets 300G (C),1,2.34,1.0,2024-01-02 13:32:46.294,ID_1595
Beefeater Blood Orange Gin 70Cl,1,14.0,1.0,2022-11-07 17:48:32.910,ID_391
Trivento Reserve Malbec 75Cl,1,6.0,1.0,2022-11-07 17:48:32.910,ID_393
Simple Kind To Skin Replenishing Rich Moisturiser 125Ml,1,2.3,1.0,2022-11-07 17:48:32.910,ID_390
Tesco High Fibre Wholemeal Sliced Loaf Bread 800g,1,0.92,1.0,2022-11-07 17:48:32.910,ID_2080
Clover Light Spread 500 G,1,1.75,1.0,2022-11-07 17:48:32.910,ID_387
Grower's Harvest Porridge Oats 1Kg,2,0.7,2.0,2022-11-07 17:48:32.910,ID_388
Wolf Blass Yellow Label Cabernet Sauvignon 75Cl,1,7.0,1.0,2022-11-07 17:48:32.910,ID_389
Campo Viejo Rioja Blanco 750ml,1,6.5,1.0,2022-11-07 17:48:32.910,ID_2081
Tenzing Natural Energy Drink - Lime & Mint 330ml,1,1.9,1.0,2024-06-11 13:56:15.931,ID_1946
Yo! Spicy Prawn Dragon Roll 203G,1,3.33,1.0,2023-09-13 19:04:16.867,ID_155
Tesco 16 Seafood Sticks 250G,1,1.3,1.0,2023-09-13 19:04:16.867,ID_154
Tesco Wholemeal Medium Sliced Bread 800g,1,0.85,1.0,2023-09-13 19:04:16.867,ID_2082
Tesco Courgettes (C),1,1.5,1.0,2024-07-05 13:29:28.711,ID_129
Tesco White Pitta Bread 6 Pack,1,0.34,1.0,2024-07-05 13:29:28.711,ID_1076
Tesco Roast Chicken Drumsticks 430g,1,2.54,1.0,2024-07-05 13:29:28.711,ID_2072
Tesco Chestnut Mushroom 250G,1,1.25,1.0,2024-07-05 13:29:28.711,ID_1874
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2024-07-05 13:29:28.711,ID_12
Tesco Conference Pear Minimum 4 Pack,1,1.7,1.0,2024-07-05 13:29:28.711,ID_11
Tesco Ready to Eat Large Avocado Each,1,1.1,1.0,2024-07-05 13:29:28.711,ID_1918
St.Ewe Rich Yolk Free Range Eggs 6 Pack,3,2.44,3.0,2024-07-05 13:29:28.711,ID_2069
Flora Pure Sunflower Oil 1Lt Plus 25%,1,3.75,1.0,2024-07-05 13:29:28.711,ID_2083
Tesco Cooked Beetroot Vacuum Pack 300G (C),1,1.15,1.0,2024-07-05 13:29:28.711,ID_37
Banana Each (C),5,0.27,5.0,2024-07-05 13:29:28.711,ID_49
Warburtons Thick Sliced Seeded Batch Bread 800g,1,1.01,1.0,2024-07-05 13:29:28.711,ID_2084
Tesco Brown Onion Each (C),2,0.25,2.0,2024-07-05 13:29:28.711,ID_7
Tesco Wafer Thin Honey Roast Ham 400G,1,1.85,1.0,2024-07-05 13:29:28.711,ID_139
Tesco Granny Smith Apple 6 Pack,1,1.19,1.0,2024-07-05 13:29:28.711,ID_2017
Alpro Almond No Sugar Chilled Dairy Free Drink 1L,1,2.3,1.0,2024-07-05 13:29:28.711,ID_2085
Twinings 40 Earl Grey T Bags 100G,1,2.75,1.0,2024-07-05 13:29:28.711,ID_2086
Tesco Broccoli 375G,1,0.76,1.0,2024-07-05 13:29:28.711,ID_75
Magnum Classic Ice Cream Sticks 3x100ml,1,1.6,1.0,2024-07-26 20:41:32.905,ID_2087
"Tesco British Semi Skimmed Milk 2.272L, 4 Pints",1,1.45,1.0,2024-11-29 15:59:12.235,ID_36
Tesco Express Raw King Prawns 165G,1,4.0,1.0,2024-11-29 15:59:12.235,ID_2088
Lindt Advent Calendar 160G,1,6.0,1.0,2024-11-29 15:59:12.235,ID_2089
Reese's Peanut Butter Advent Calendar 245g,1,4.0,1.0,2024-11-29 15:59:12.235,ID_2090
St.Ewe Rich Yolk Free Range Eggs 6 Pack,1,2.9,1.0,2024-11-29 15:59:12.235,ID_2069
Tesco Spinach 250G,1,0.47,1.0,2024-11-29 15:59:12.235,ID_35
Tesco Finest Sweet & Fiery Beetroot 180G,1,1.0,1.0,2024-11-29 15:59:12.235,ID_64
Tesco Boneless Smoked Haddock 280G,1,5.6,1.0,2024-11-29 15:59:12.235,ID_1193
Tesco Egg Noodles 300G (C),1,1.45,1.0,2024-11-29 15:59:12.235,ID_920
Warburtons Toasting Breakfast Muffins 4 Pack,1,0.46,1.0,2024-11-29 15:59:12.235,ID_2091
Tesco Brie & Cranberry Sandwich,1,1.86,1.0,2023-11-07 12:49:02.204,ID_118
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.66,1.0,2023-11-07 12:49:02.204,ID_117
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.88,1.0,2023-11-07 12:49:02.204,ID_21
Ribena Blackcurrant Squash 1.5L,1,2.75,1.0,2023-04-14 14:17:26.500,ID_2047
Tesco Red Peppers Each,2,0.6,2.0,2023-04-14 14:17:26.500,ID_213
Tesco Plant Chef Meat Free Chicken Style 200G,1,1.17,1.0,2023-04-14 14:17:26.500,ID_261
Tesco Cashews 300G,1,3.0,1.0,2023-04-14 14:17:26.500,ID_274
Tesco Perfectly Ripe Avocados Twin Pack,1,1.45,1.0,2023-04-14 14:17:26.500,ID_2092
Tesco Rosemary 20G,1,0.52,1.0,2023-04-14 14:17:26.500,ID_279
Tesco Reduced Fat Houmous 170G,1,1.0,1.0,2023-04-14 14:17:26.500,ID_272
Tesco Whole Pickled Gherkins 680G,1,1.7,1.0,2023-04-14 14:17:26.500,ID_257
Tesco Brown Onions Each,2,0.18,2.0,2023-04-14 14:17:26.500,ID_217
Pukka All Steak Pie,1,1.5,1.0,2023-04-14 14:17:26.500,ID_255
Heinz Spaghetti Hoops In Tomato Sauce 400G Price Marked,1,1.25,1.0,2023-04-14 14:17:26.500,ID_268
Heinz Cream Of Tomato Soup 400G,1,1.7,1.0,2023-04-14 14:17:26.500,ID_267
Tesco Taramasalata Dip 200G,1,1.0,1.0,2023-04-14 14:17:26.500,ID_1914
Tesco Swede,1,0.8,1.0,2023-04-14 14:17:26.500,ID_262
WoodFarm Free Range Eggs 6 Large,1,2.5,1.0,2023-04-14 14:17:26.500,ID_2093
Tesco Plant Chef 4 Indian Style No-Chicken Escalopes 340G,1,1.52,1.0,2023-04-14 14:17:26.500,ID_270
Tesco Corn On The Cob Twinpack,1,1.35,1.0,2023-04-14 14:17:26.500,ID_264
Tesco Quad Strength Orange Squash No Added Sugar 1.5L,1,1.8,1.0,2023-04-14 14:17:26.500,ID_280
Suntrail Farms Ripen At Home Plum 400G,1,0.69,1.0,2023-04-14 14:17:26.500,ID_259
Tesco Crunchy Peanut Butter 700G,1,2.35,1.0,2023-04-14 14:17:26.500,ID_271
Tesco Asparagus 180G,1,1.6,1.0,2023-04-14 14:17:26.500,ID_224
Tesco Plant Chef 4 Thai Style Fish-Free Koftas 280G,1,1.52,1.0,2023-04-14 14:17:26.500,ID_265
Tesco Tiger Baguette 400g,1,1.1,1.0,2023-04-14 14:17:26.500,ID_143
Tesco Iceberg Lettuce Each,1,0.7,1.0,2023-04-14 14:17:26.500,ID_2094
Tesco Salad Tomatoes 6 Pack,1,0.85,1.0,2023-04-14 14:17:26.500,ID_205
Tesco Chayote Loose,1,2.25,1.0,2023-04-14 14:17:26.500,ID_263
"Tesco British Semi Skimmed Milk 2.272L, 4 Pints",1,1.55,1.0,2023-04-14 14:17:26.500,ID_36
Tesco Multiseed Batch Medium Sliced White Loaf 800g,1,1.1,1.0,2023-04-14 14:17:26.500,ID_1882
Colgate Total Advanced Deep Clean Toothpaste 75ml,1,2.5,1.0,2023-04-14 14:17:26.500,ID_269
